lat,lon,años_validos,gap,longest_run,cluster_raw,cluster,std
-33.75,288.75,35,1,35,1.0,3.0,0.49349523
-33.75,289.25,34,2,33,1.0,3.0,0.5015047
-33.75,302.25,34,2,33,1.0,3.0,0.627751
-33.75,303.25,34,2,33,1.0,3.0,0.67659456
-33.75,303.75,34,2,33,1.0,3.0,0.6354554
-33.75,304.25,34,2,33,1.0,3.0,0.62937313
-33.75,304.75,34,2,33,1.0,3.0,0.5276637
-33.75,305.25,34,2,33,1.0,3.0,0.55188763
-33.75,305.75,34,2,33,1.0,3.0,0.6308194
-33.75,306.25,35,1,35,1.0,3.0,0.68206334
-33.25,141.75,34,2,33,1.0,3.0,0.80837756
-33.25,142.25,34,2,33,1.0,3.0,1.1453694
-33.25,145.25,34,2,33,1.0,3.0,2.319419
-33.25,145.75,34,2,33,1.0,3.0,2.4326458
-33.25,146.25,34,2,33,1.0,3.0,1.813595
-33.25,147.75,34,2,33,1.0,3.0,3.6104126
-33.25,288.75,34,2,33,1.0,3.0,0.5750167
-33.25,300.75,34,2,33,1.0,3.0,0.6211194
-33.25,301.25,34,2,33,1.0,3.0,0.6395579
-33.25,302.25,34,2,33,1.0,3.0,0.58329254
-33.25,302.75,34,2,33,1.0,3.0,0.7035072
-33.25,303.25,34,2,33,1.0,3.0,0.68098336
-33.25,303.75,34,2,33,1.0,3.0,0.6584097
-33.25,304.25,34,2,33,1.0,3.0,0.6912364
-33.25,304.75,34,2,33,1.0,3.0,0.6665193
-33.25,305.25,34,2,33,1.0,3.0,0.62512714
-33.25,305.75,35,1,35,1.0,3.0,0.71449524
-33.25,306.25,35,1,35,1.0,3.0,0.7836902
-33.25,306.75,35,1,35,1.0,3.0,0.30121368
-32.75,300.75,34,2,33,1.0,3.0,0.62635475
-32.75,301.25,35,1,35,1.0,3.0,0.6668958
-32.75,301.75,34,2,33,1.0,3.0,0.7189459
-32.75,302.25,34,2,33,1.0,3.0,0.7029043
-32.75,302.75,34,2,33,1.0,3.0,0.732066
-32.75,303.25,34,2,33,1.0,3.0,0.61370075
-32.75,303.75,34,2,33,1.0,3.0,0.45399144
-32.75,304.25,34,2,33,1.0,3.0,0.6513831
-32.75,304.75,34,2,33,1.0,3.0,0.6957168
-32.75,305.25,34,2,33,1.0,3.0,0.6830412
-32.75,305.75,34,2,33,1.0,3.0,0.765886
-32.75,306.25,34,2,33,1.0,3.0,0.6825987
-32.75,307.25,34,2,33,1.0,3.0,0.31660566
-32.25,300.25,35,1,35,1.0,3.0,0.57369745
-32.25,300.75,35,1,35,1.0,3.0,0.583417
-32.25,301.25,35,1,35,1.0,3.0,0.6617637
-32.25,301.75,35,1,35,1.0,3.0,0.60471255
-32.25,302.25,35,1,35,1.0,3.0,0.6164351
-32.25,302.75,34,2,33,1.0,3.0,0.9307569
-32.25,303.75,34,2,33,1.0,3.0,0.60531795
-32.25,304.25,34,2,33,1.0,3.0,0.65964395
-32.25,304.75,34,2,33,1.0,3.0,0.60766923
-32.25,305.25,34,2,33,1.0,3.0,0.6221229
-32.25,305.75,34,2,33,1.0,3.0,0.38905412
-32.25,306.25,35,1,35,1.0,3.0,0.56001484
-32.25,306.75,35,1,35,1.0,3.0,0.36112708
-32.25,307.25,35,1,35,1.0,3.0,0.424551
-31.75,299.75,35,1,35,1.0,3.0,0.56125635
-31.75,300.25,34,2,33,1.0,3.0,0.56173277
-31.75,300.75,34,2,33,1.0,3.0,0.6486672
-31.75,301.25,34,2,33,1.0,3.0,0.60420513
-31.75,302.25,34,2,33,1.0,3.0,0.581803
-31.75,302.75,34,2,33,1.0,3.0,0.68922263
-31.75,303.25,34,2,33,1.0,3.0,0.5825126
-31.75,303.75,34,2,33,1.0,3.0,0.73113316
-31.75,304.25,35,1,35,1.0,3.0,0.8926598
-31.75,304.75,34,2,33,1.0,3.0,0.6475567
-31.75,305.25,35,1,35,1.0,3.0,0.9857217
-31.75,306.25,34,2,33,1.0,3.0,0.40289462
-31.75,306.75,35,1,35,1.0,3.0,0.4326885
-31.75,307.25,35,1,35,1.0,3.0,0.3750533
-31.75,307.75,36,0,36,1.0,3.0,0.3756055
-31.25,299.25,34,2,33,1.0,3.0,0.5000433
-31.25,299.75,34,2,33,1.0,3.0,0.52759147
-31.25,300.25,34,2,33,1.0,3.0,0.55124456
-31.25,300.75,35,1,35,1.0,3.0,0.85918623
-31.25,301.25,34,2,33,1.0,3.0,0.7029169
-31.25,301.75,34,2,33,1.0,3.0,0.65014285
-31.25,302.75,34,2,33,1.0,3.0,0.6462295
-31.25,303.75,34,2,33,1.0,3.0,0.7985155
-31.25,304.25,34,2,33,1.0,3.0,0.86495376
-31.25,304.75,35,1,34,1.0,3.0,0.39687842
-31.25,305.25,35,1,35,1.0,3.0,0.5040567
-31.25,305.75,35,1,35,1.0,3.0,0.49400815
-31.25,306.25,35,1,35,1.0,3.0,0.37463418
-31.25,306.75,35,1,35,1.0,3.0,0.46344295
-31.25,307.25,36,0,36,1.0,3.0,0.43270895
-31.25,307.75,35,1,35,1.0,3.0,0.4633226
-31.25,308.25,35,1,35,1.0,3.0,0.46003267
-30.75,298.75,35,1,35,1.0,3.0,0.47135904
-30.75,299.25,34,2,33,1.0,3.0,0.49959308
-30.75,299.75,34,2,33,1.0,3.0,0.56933945
-30.75,300.25,34,2,33,1.0,3.0,0.6803638
-30.75,300.75,34,2,33,1.0,3.0,0.73717415
-30.75,301.25,34,2,33,1.0,3.0,0.757571
-30.75,301.75,34,2,33,1.0,3.0,0.7074293
-30.75,302.75,34,2,33,1.0,3.0,0.673447
-30.75,303.25,34,2,33,1.0,3.0,0.59324163
-30.75,303.75,34,2,33,1.0,3.0,0.6058577
-30.75,304.75,34,2,33,1.0,3.0,0.33090314
-30.75,305.25,35,1,35,1.0,3.0,0.5037482
-30.75,305.75,35,1,35,1.0,3.0,0.4338399
-30.75,306.25,35,1,35,1.0,3.0,0.48348653
-30.75,306.75,34,2,33,1.0,3.0,0.44322342
-30.75,307.25,35,1,35,1.0,3.0,0.44439855
-30.75,307.75,35,1,35,1.0,3.0,0.397536
-30.75,308.25,35,1,35,1.0,3.0,0.41076845
-30.75,308.75,34,2,33,1.0,3.0,0.38027653
-30.25,298.75,35,1,35,1.0,3.0,0.7389281
-30.25,299.25,35,1,35,1.0,3.0,0.5629998
-30.25,299.75,35,1,35,1.0,3.0,0.5816759
-30.25,300.25,34,2,33,1.0,3.0,0.8215927
-30.25,300.75,35,1,35,1.0,3.0,0.75344855
-30.25,301.25,34,2,33,1.0,3.0,0.48023096
-30.25,301.75,35,1,35,1.0,3.0,0.57773286
-30.25,302.75,35,1,35,1.0,3.0,0.6094791
-30.25,303.25,35,1,34,1.0,3.0,0.6686016
-30.25,303.75,35,1,35,1.0,3.0,0.46156648
-30.25,304.25,34,2,33,1.0,3.0,0.3383426
-30.25,304.75,34,2,33,1.0,3.0,0.28493822
-30.25,305.25,35,1,35,1.0,3.0,0.49846298
-30.25,305.75,35,1,35,1.0,3.0,0.41295174
-30.25,306.25,35,1,35,1.0,3.0,0.41828546
-30.25,306.75,35,1,35,1.0,3.0,0.41261265
-30.25,307.25,34,2,33,1.0,3.0,0.34516448
-30.25,307.75,35,1,35,1.0,3.0,0.46240723
-30.25,308.25,36,0,36,1.0,3.0,0.49072805
-30.25,308.75,35,1,35,1.0,3.0,0.45960665
-30.25,309.25,35,1,35,1.0,3.0,0.52318406
-29.75,298.75,34,2,33,1.0,3.0,0.39987916
-29.75,299.25,34,2,33,1.0,3.0,0.6598061
-29.75,299.75,35,1,35,1.0,3.0,0.6549367
-29.75,300.25,35,1,35,1.0,3.0,0.75445527
-29.75,300.75,34,2,33,1.0,3.0,0.7134539
-29.75,301.25,35,1,35,1.0,3.0,0.6208851
-29.75,301.75,34,2,33,1.0,3.0,0.54658383
-29.75,302.25,34,2,33,1.0,3.0,0.55487186
-29.75,302.75,35,1,35,1.0,3.0,0.41003737
-29.75,303.25,35,1,35,1.0,3.0,0.28813407
-29.75,303.75,35,1,35,1.0,3.0,0.37159848
-29.75,304.25,35,1,35,1.0,3.0,0.4520097
-29.75,304.75,35,1,35,1.0,3.0,0.54978645
-29.75,305.25,35,1,35,1.0,3.0,0.40737376
-29.75,305.75,35,1,35,1.0,3.0,0.5570373
-29.75,306.25,35,1,35,1.0,3.0,0.40229368
-29.75,306.75,35,1,35,1.0,3.0,0.47077382
-29.75,307.25,35,1,35,1.0,3.0,0.4507103
-29.75,307.75,36,0,36,1.0,3.0,0.43895853
