lat,lon,años_validos,gap,longest_run,cluster_raw,cluster,std
19.25,79.75,36,0,36,1.0,3.0,0.16162503
19.25,80.25,36,0,36,1.0,3.0,0.30518463
19.25,269.75,36,0,36,1.0,3.0,0.37807527
19.25,270.25,36,0,36,1.0,3.0,0.44265544
19.75,73.25,36,0,36,1.0,3.0,0.19096038
19.75,73.75,36,0,36,1.0,3.0,0.1627581
19.75,74.25,36,0,36,1.0,3.0,0.14460735
19.75,74.75,36,0,36,1.0,3.0,0.19673912
19.75,75.25,36,0,36,1.0,3.0,0.16008501
19.75,75.75,36,0,36,1.0,3.0,0.17581408
19.75,76.25,36,0,36,1.0,3.0,0.19099922
19.75,76.75,36,0,36,1.0,3.0,0.18782425
19.75,77.25,36,0,36,1.0,3.0,0.1946084
19.75,77.75,36,0,36,1.0,3.0,0.21070072
19.75,78.25,36,0,36,1.0,3.0,0.23177841
19.75,78.75,36,0,36,1.0,3.0,0.21243386
19.75,79.25,36,0,36,1.0,3.0,0.21856137
19.75,79.75,36,0,36,1.0,3.0,0.18650271
19.75,80.25,36,0,36,1.0,3.0,0.28302798
19.75,82.25,36,0,36,1.0,3.0,0.17489354
19.75,82.75,36,0,36,1.0,3.0,0.16872232
19.75,270.25,36,0,36,1.0,3.0,0.4249451
20.25,73.25,36,0,36,1.0,3.0,0.21702358
20.25,73.75,36,0,36,1.0,3.0,0.1375355
20.25,74.25,36,0,36,1.0,3.0,0.12787934
20.25,74.75,36,0,36,1.0,3.0,0.12853244
20.25,75.25,36,0,36,1.0,3.0,0.17969604
20.25,75.75,36,0,36,1.0,3.0,0.16899493
20.25,76.25,36,0,36,1.0,3.0,0.18421564
20.25,76.75,36,0,36,1.0,3.0,0.18192822
20.25,77.25,36,0,36,1.0,3.0,0.18623778
20.25,77.75,36,0,36,1.0,3.0,0.1965988
20.25,78.25,36,0,36,1.0,3.0,0.19076544
20.25,78.75,36,0,36,1.0,3.0,0.21871097
20.25,79.25,36,0,36,1.0,3.0,0.17668296
20.25,79.75,36,0,36,1.0,3.0,0.21140528
20.25,80.25,36,0,36,1.0,3.0,0.24429801
20.25,80.75,36,0,36,1.0,3.0,0.24464944
20.25,81.25,36,0,36,1.0,3.0,0.2254074
20.25,81.75,36,0,36,1.0,3.0,0.24986824
20.75,73.25,36,0,36,1.0,3.0,0.2618482
20.75,73.75,36,0,36,1.0,3.0,0.17105682
20.75,74.75,36,0,36,1.0,3.0,0.13810249
20.75,75.25,36,0,36,1.0,3.0,0.19507854
20.75,75.75,36,0,36,1.0,3.0,0.19455488
20.75,76.25,36,0,36,1.0,3.0,0.20331165
20.75,76.75,36,0,36,1.0,3.0,0.20068496
20.75,77.25,36,0,36,1.0,3.0,0.19196425
20.75,77.75,36,0,36,1.0,3.0,0.20356241
20.75,78.25,36,0,36,1.0,3.0,0.20527224
20.75,78.75,36,0,36,1.0,3.0,0.21866201
20.75,79.25,36,0,36,1.0,3.0,0.1896104
20.75,79.75,36,0,36,1.0,3.0,0.23197997
20.75,80.25,36,0,36,1.0,3.0,0.2565447
20.75,80.75,36,0,36,1.0,3.0,0.19666396
20.75,81.25,36,0,36,1.0,3.0,0.24286409
20.75,81.75,36,0,36,1.0,3.0,0.25228003
20.75,82.25,36,0,36,1.0,3.0,0.34461996
20.75,82.75,36,0,36,1.0,3.0,0.23553117
20.75,83.25,36,0,36,1.0,3.0,0.1807311
20.75,261.25,36,0,36,1.0,3.0,0.35647726
20.75,261.75,36,0,36,1.0,3.0,0.2964115
20.75,262.25,36,0,36,1.0,3.0,0.22947577
21.25,73.25,36,0,36,1.0,3.0,0.27681527
21.25,73.75,36,0,36,1.0,3.0,0.20443185
21.25,74.25,36,0,36,1.0,3.0,0.13390906
21.25,75.25,36,0,36,1.0,3.0,0.2216644
21.25,75.75,36,0,36,1.0,3.0,0.21086554
21.25,76.25,36,0,36,1.0,3.0,0.20040633
21.25,76.75,36,0,36,1.0,3.0,0.20839135
21.25,77.25,36,0,36,1.0,3.0,0.23789425
21.25,77.75,36,0,36,1.0,3.0,0.207242
21.25,78.25,36,0,36,1.0,3.0,0.2152499
21.25,78.75,36,0,36,1.0,3.0,0.2159552
21.25,79.25,36,0,36,1.0,3.0,0.17654659
21.25,79.75,36,0,36,1.0,3.0,0.17850292
21.25,80.25,36,0,36,1.0,3.0,0.23304975
21.25,80.75,36,0,36,1.0,3.0,0.14824101
21.25,81.25,36,0,36,1.0,3.0,0.15554175
21.25,81.75,36,0,36,1.0,3.0,0.17376123
21.25,83.25,36,0,36,1.0,3.0,0.2193892
21.25,260.75,36,0,36,1.0,3.0,0.31196383
21.25,261.25,36,0,36,1.0,3.0,0.32754862
21.25,261.75,36,0,36,1.0,3.0,0.28733927
21.25,262.25,36,0,36,1.0,3.0,0.24921493
21.75,73.75,36,0,36,1.0,3.0,0.21283288
21.75,74.25,36,0,36,1.0,3.0,0.247194
21.75,74.75,36,0,36,1.0,3.0,0.16010617
21.75,75.25,36,0,36,1.0,3.0,0.15978464
21.75,75.75,36,0,36,1.0,3.0,0.16868664
21.75,76.25,36,0,36,1.0,3.0,0.1527784
21.75,76.75,36,0,36,1.0,3.0,0.16453823
21.75,77.25,36,0,36,1.0,3.0,0.2498703
21.75,77.75,36,0,36,1.0,3.0,0.19018011
21.75,78.25,36,0,36,1.0,3.0,0.18079107
21.75,78.75,36,0,36,1.0,3.0,0.19242953
21.75,79.25,36,0,36,1.0,3.0,0.19936597
21.75,79.75,36,0,36,1.0,3.0,0.22586332
