lat,lon,años_validos,gap,longest_run,cluster_raw,cluster,std
-34.75,145.75,35,1,35,0.0,3.0,1.0062418
-34.75,146.25,35,1,35,0.0,3.0,0.7390656
-34.75,146.75,35,1,35,0.0,3.0,0.43188813
-34.75,147.25,35,1,35,0.0,3.0,0.9542783
-34.75,147.75,35,1,35,0.0,3.0,0.94966453
-34.75,148.25,35,1,35,0.0,3.0,1.4030979
-34.75,288.25,35,1,35,0.0,3.0,1.152137
-34.75,288.75,35,1,35,0.0,3.0,1.4099946
-34.75,289.25,34,2,33,0.0,3.0,1.5256417
-34.75,291.75,34,2,33,0.0,3.0,0.35599285
-34.75,292.25,34,2,33,0.0,3.0,0.33913475
-34.75,294.25,34,2,33,0.0,3.0,0.40776628
-34.75,294.75,34,2,33,0.0,3.0,0.54669315
-34.75,295.25,34,2,33,0.0,3.0,0.72445244
-34.75,295.75,34,2,33,0.0,3.0,0.8934796
-34.75,296.25,34,2,33,0.0,3.0,0.8088483
-34.75,296.75,34,2,33,0.0,3.0,0.8876365
-34.75,297.25,35,1,35,0.0,3.0,0.88843566
-34.75,297.75,34,2,33,0.0,3.0,0.87357825
-34.75,298.25,34,2,33,0.0,3.0,0.81741965
-34.75,298.75,34,2,33,0.0,3.0,0.8368907
-34.75,299.25,34,2,33,0.0,3.0,0.7697587
-34.75,299.75,34,2,33,0.0,3.0,0.87945324
-34.75,300.25,34,2,33,0.0,3.0,0.99689096
-34.75,300.75,35,1,35,0.0,3.0,1.2742007
-34.75,301.25,34,2,33,0.0,3.0,0.89700097
-34.25,19.75,35,1,35,0.0,3.0,0.3266272
-34.25,20.25,35,1,35,0.0,3.0,0.29037026
-34.25,141.25,35,1,35,0.0,3.0,0.5145573
-34.25,142.25,35,1,35,0.0,3.0,0.36630726
-34.25,142.75,35,1,35,0.0,3.0,0.49996728
-34.25,143.25,36,0,36,0.0,3.0,0.6331297
-34.25,143.75,35,1,35,0.0,3.0,0.45500642
-34.25,144.25,34,2,33,0.0,3.0,0.5812324
-34.25,144.75,35,1,35,0.0,3.0,0.5157651
-34.25,145.25,35,1,35,0.0,3.0,0.7333395
-34.25,145.75,36,0,36,0.0,3.0,0.97862256
-34.25,146.25,35,1,35,0.0,3.0,0.89804536
-34.25,146.75,35,1,35,0.0,3.0,0.7068801
-34.25,147.25,35,1,35,0.0,3.0,0.83871484
-34.25,147.75,35,1,35,0.0,3.0,0.6587917
-34.25,148.25,35,1,35,0.0,3.0,3.994771
-34.25,288.75,34,2,33,0.0,3.0,1.1338795
-34.25,289.25,34,2,33,0.0,3.0,1.4463342
-34.25,293.75,34,2,33,0.0,3.0,0.4502681
-34.25,294.25,34,2,33,0.0,3.0,0.31638375
-34.25,294.75,34,2,33,0.0,3.0,0.53865945
-34.25,295.25,34,2,33,0.0,3.0,0.74110097
-34.25,295.75,34,2,33,0.0,3.0,0.7685375
-34.25,296.25,34,2,33,0.0,3.0,0.70075065
-34.25,296.75,34,2,33,0.0,3.0,0.8604039
-34.25,297.25,34,2,33,0.0,3.0,0.80679923
-34.25,297.75,34,2,33,0.0,3.0,0.76564807
-34.25,298.25,34,2,33,0.0,3.0,0.6423879
-34.25,298.75,34,2,33,0.0,3.0,0.62577516
-34.25,299.25,34,2,33,0.0,3.0,0.7699326
-34.25,299.75,34,2,33,0.0,3.0,0.8298418
-34.25,300.25,34,2,33,0.0,3.0,0.77685046
-34.25,300.75,34,2,33,0.0,3.0,0.80466044
-34.25,303.25,34,2,33,0.0,3.0,0.84189886
-34.25,303.75,34,2,33,0.0,3.0,0.8154274
-34.25,304.25,34,2,33,0.0,3.0,0.7263741
-34.25,304.75,34,2,33,0.0,3.0,0.7393373
-34.25,305.25,34,2,33,0.0,3.0,0.82343197
-34.25,305.75,34,2,33,0.0,3.0,0.79414505
-33.75,18.75,35,1,35,0.0,3.0,0.32403672
-33.75,19.25,35,1,35,0.0,3.0,0.4711022
-33.75,19.75,35,1,35,0.0,3.0,0.23862459
-33.75,22.25,35,1,35,0.0,3.0,0.44558594
-33.75,24.25,34,2,33,0.0,3.0,0.5977347
-33.75,141.75,36,0,36,0.0,3.0,0.758989
-33.75,142.25,35,1,35,0.0,3.0,0.24200974
-33.75,142.75,35,1,35,0.0,3.0,1.9778053
-33.75,144.75,35,1,35,0.0,3.0,0.4348153
-33.75,145.25,35,1,35,0.0,3.0,0.66556054
-33.75,145.75,35,1,35,0.0,3.0,0.48900056
-33.75,146.25,35,1,35,0.0,3.0,0.39883718
-33.75,146.75,35,1,35,0.0,3.0,0.83318114
-33.75,147.25,35,1,35,0.0,3.0,0.32525775
-33.75,147.75,35,1,35,0.0,3.0,0.90130275
-33.75,148.25,35,1,35,0.0,3.0,2.381448
-33.75,148.75,35,1,35,0.0,3.0,2.3577302
-33.75,149.25,35,1,35,0.0,3.0,1.3161609
-33.75,149.75,35,1,35,0.0,3.0,2.9885144
-33.75,150.25,34,2,33,0.0,3.0,1.6484821
-33.75,150.75,35,1,35,0.0,3.0,2.6658816
-33.75,288.75,34,2,33,0.0,3.0,0.94795007
-33.75,289.25,34,2,33,0.0,3.0,1.0242461
-33.75,293.75,34,2,33,0.0,3.0,0.48105752
-33.75,294.25,34,2,33,0.0,3.0,0.42790544
-33.75,294.75,34,2,33,0.0,3.0,0.5497941
-33.75,295.25,34,2,33,0.0,3.0,0.7326305
-33.75,295.75,35,1,35,0.0,3.0,0.8177021
-33.75,296.25,35,1,35,0.0,3.0,0.80371326
-33.75,296.75,34,2,33,0.0,3.0,0.7961979
-33.75,297.25,34,2,33,0.0,3.0,0.84249264
-33.75,297.75,35,1,35,0.0,3.0,1.0463806
-33.75,298.25,35,1,34,0.0,3.0,0.63490486
-33.75,298.75,34,2,33,0.0,3.0,0.6408778
-33.75,299.25,35,1,35,0.0,3.0,0.68365633
-33.75,299.75,34,2,33,0.0,3.0,0.72294503
-33.75,300.25,34,2,33,0.0,3.0,0.734454
-33.75,300.75,35,1,35,0.0,3.0,0.8720773
-33.75,302.25,34,2,33,0.0,3.0,0.85944605
-33.75,302.75,34,2,33,0.0,3.0,0.8471308
-33.75,303.25,34,2,33,0.0,3.0,0.85169846
-33.75,303.75,34,2,33,0.0,3.0,0.80464935
-33.75,304.25,34,2,33,0.0,3.0,0.81992674
-33.75,304.75,34,2,33,0.0,3.0,0.8331591
-33.75,305.25,35,1,35,0.0,3.0,0.79798245
-33.75,305.75,34,2,33,0.0,3.0,0.72029245
-33.75,306.25,34,2,33,0.0,3.0,0.74410355
-33.25,18.75,35,1,35,0.0,3.0,0.18683061
-33.25,19.25,35,1,35,0.0,3.0,0.3067262
-33.25,24.75,34,2,33,0.0,3.0,0.81802386
-33.25,25.25,34,2,33,0.0,3.0,0.77291197
-33.25,26.25,35,1,35,0.0,3.0,0.83361113
-33.25,142.25,35,1,35,0.0,3.0,0.3780002
-33.25,145.25,35,1,35,0.0,3.0,0.7968409
-33.25,145.75,35,1,35,0.0,3.0,0.57183033
-33.25,146.25,35,1,35,0.0,3.0,0.36677057
-33.25,146.75,35,1,35,0.0,3.0,0.8091637
-33.25,147.25,35,1,35,0.0,3.0,0.9981763
-33.25,147.75,35,1,35,0.0,3.0,1.1868091
-33.25,148.25,35,1,35,0.0,3.0,1.4993229
-33.25,148.75,35,1,35,0.0,3.0,1.0695167
-33.25,149.75,34,2,33,0.0,3.0,1.3587441
-33.25,288.75,34,2,33,0.0,3.0,1.3047495
-33.25,289.25,35,1,35,0.0,3.0,1.0489742
-33.25,293.75,34,2,33,0.0,3.0,0.59133565
-33.25,294.25,34,2,33,0.0,3.0,0.4339142
-33.25,294.75,35,1,35,0.0,3.0,0.7268577
-33.25,295.25,35,1,35,0.0,3.0,0.6343696
-33.25,295.75,34,2,33,0.0,3.0,0.80071825
-33.25,296.25,35,1,35,0.0,3.0,0.78694546
-33.25,296.75,34,2,33,0.0,3.0,0.78111035
-33.25,297.25,34,2,33,0.0,3.0,0.79321533
-33.25,297.75,35,1,35,0.0,3.0,0.9659901
-33.25,298.25,34,2,33,0.0,3.0,0.6947331
-33.25,298.75,34,2,33,0.0,3.0,0.6887873
-33.25,299.25,35,1,35,0.0,3.0,0.83255374
-33.25,299.75,34,2,33,0.0,3.0,0.75454634
-33.25,300.25,34,2,33,0.0,3.0,1.1596537
-33.25,300.75,34,2,33,0.0,3.0,0.9325149
-33.25,301.25,34,2,33,0.0,3.0,0.821727
-33.25,302.25,34,2,33,0.0,3.0,0.8075438
-33.25,302.75,34,2,33,0.0,3.0,0.82732093
-33.25,303.25,34,2,33,0.0,3.0,0.8745852
-33.25,303.75,34,2,33,0.0,3.0,0.8459416
-33.25,304.25,34,2,33,0.0,3.0,0.86959445
-33.25,304.75,34,2,33,0.0,3.0,0.8207061
-33.25,305.75,34,2,33,0.0,3.0,0.8040599
-33.25,306.25,34,2,33,0.0,3.0,0.72277343
-33.25,306.75,35,1,35,0.0,3.0,0.4076911
-32.75,25.75,34,2,33,0.0,3.0,0.8061442
-32.75,26.25,34,2,33,0.0,3.0,0.84233135
-32.75,27.25,34,2,33,0.0,3.0,0.8176226
-32.75,27.75,35,1,35,0.0,3.0,1.0926453
-32.75,145.25,36,0,36,0.0,3.0,2.6978436
-32.75,147.75,35,1,35,0.0,3.0,0.64385974
-32.75,148.25,35,1,35,0.0,3.0,0.62403136
-32.75,148.75,35,1,35,0.0,3.0,1.2546755
-32.75,289.25,34,2,33,0.0,3.0,0.6524703
-32.75,293.75,34,2,33,0.0,3.0,0.27966598
-32.75,294.25,34,2,33,0.0,3.0,0.37272054
-32.75,294.75,34,2,33,0.0,3.0,0.3533603
-32.75,295.25,34,2,33,0.0,3.0,0.5345048
-32.75,295.75,35,1,35,0.0,3.0,0.7111804
-32.75,296.25,34,2,33,0.0,3.0,0.7449552
-32.75,296.75,34,2,33,0.0,3.0,0.74585134
-32.75,297.25,35,1,35,0.0,3.0,0.7695326
-32.75,297.75,34,2,33,0.0,3.0,0.7844055
-32.75,298.25,34,2,33,0.0,3.0,0.71887535
-32.75,298.75,34,2,33,0.0,3.0,0.78189737
-32.75,299.25,34,2,33,0.0,3.0,0.7079311
-32.75,299.75,34,2,33,0.0,3.0,0.82491654
-32.75,300.25,34,2,33,0.0,3.0,0.83278406
-32.75,300.75,34,2,33,0.0,3.0,0.7950268
-32.75,301.25,34,2,33,0.0,3.0,0.7486695
-32.75,301.75,34,2,33,0.0,3.0,0.7520343
-32.75,302.25,35,1,35,0.0,3.0,0.7585287
-32.75,302.75,34,2,33,0.0,3.0,0.78703904
-32.75,303.25,34,2,33,0.0,3.0,0.7305537
-32.75,304.25,34,2,33,0.0,3.0,0.8886926
-32.75,304.75,34,2,33,0.0,3.0,0.8240897
-32.75,305.25,34,2,33,0.0,3.0,0.7988442
-32.75,305.75,34,2,33,0.0,3.0,0.7074341
-32.75,306.25,35,1,35,0.0,3.0,0.59439534
-32.75,307.25,35,1,35,0.0,3.0,0.4023322
-32.25,25.25,34,2,33,0.0,3.0,0.70235944
